"","MGI.ID","HGNC.ID","mp.description","GTEX.tissues","HPO.superclass.description","MP.Term","TS28.mutant.expression.detected","TPM >/= 0.1 TPM","TPM >/= 1 TPM"
"1367","MGI:88253","HGNC:1382","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal cerebellum morphology","Yes","Yes","Yes"
"1368","MGI:88276","HGNC:2514","craniofacial phenotype","Minor Salivary Gland","Abnormality of head or neck","broad head","Yes","Yes","Yes"
"1369","MGI:88276","HGNC:2514","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","decreased hair follicle number","Yes","Yes","Yes"
"1370","MGI:88276","HGNC:2514","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","decreased hair follicle number","Yes","Yes","Yes"
"1371","MGI:88276","HGNC:2514","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","absent hair follicles","Yes","Yes","Yes"
"1372","MGI:88276","HGNC:2514","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","absent hair follicles","Yes","Yes","Yes"
"1373","MGI:88276","HGNC:2514","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","increased hair follicle apoptosis","Yes","Yes","Yes"
"1374","MGI:88276","HGNC:2514","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","increased hair follicle apoptosis","Yes","Yes","Yes"
"1375","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1376","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1377","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1378","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1379","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1380","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1381","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1382","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1383","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1384","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1385","MGI:88276","HGNC:2514","nervous system phenotype","Pituitary","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1386","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1387","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1388","MGI:88276","HGNC:2514","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1389","MGI:88276","HGNC:2514","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","increased brain size","Yes","Yes","Yes"
"1390","MGI:88276","HGNC:2514","growth/size/body region phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal head size","Yes","Yes","Yes"
"1391","MGI:88276","HGNC:2514","growth/size/body region phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal head morphology","Yes","Yes","Yes"
"1392","MGI:88276","HGNC:2514","growth/size/body region phenotype","Muscle - Skeletal","Abnormality of the skeletal system","broad head","Yes","Yes","Yes"
"1393","MGI:88276","HGNC:2514","growth/size/body region phenotype","Muscle - Skeletal","Abnormality of the skeletal system","microcephaly","Yes","Yes","Yes"
"1394","MGI:88354","HGNC:1748","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","pallor","Yes","Yes","Yes"
"1395","MGI:88354","HGNC:1748","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","pallor","Yes","Yes","Yes"
"1396","MGI:88450","HGNC:2194","immune system phenotype","Spleen","Abnormality of the immune system","skin inflammation","Yes","Yes","Yes"
"1397","MGI:88450","HGNC:2194","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","abnormal skin morphology","Yes","Yes","Yes"
"1398","MGI:88450","HGNC:2194","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","abnormal skin morphology","Yes","Yes","Yes"
"1399","MGI:88450","HGNC:2194","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","skin inflammation","Yes","Yes","Yes"
"1400","MGI:88450","HGNC:2194","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","skin inflammation","Yes","Yes","Yes"
"1401","MGI:88450","HGNC:2194","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","skin lesions","Yes","Yes","Yes"
"1402","MGI:88450","HGNC:2194","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","skin lesions","Yes","Yes","Yes"
"1403","MGI:88452","HGNC:2200","homeostasis/metabolism phenotype","Whole Blood","Abnormality of metabolism/homeostasis","cyanosis","Yes","No","No"
"1404","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","short tibia","Yes","No","No"
"1405","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal rib morphology","Yes","No","No"
"1406","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","short femur","Yes","No","No"
"1407","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal skeleton morphology","Yes","No","No"
"1408","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","absent intervertebral disk","Yes","No","No"
"1409","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","increased diameter of humerus","Yes","No","No"
"1410","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","short ulna","Yes","No","No"
"1411","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","short ribs","Yes","No","No"
"1412","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal axial skeleton morphology","Yes","No","No"
"1413","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal ulna morphology","Yes","No","No"
"1414","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","chondrodystrophy","Yes","No","No"
"1415","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","increased diameter of ulna","Yes","No","No"
"1416","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","increased diameter of radius","Yes","No","No"
"1417","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal cartilage morphology","Yes","No","No"
"1418","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","increased diameter of tibia","Yes","No","No"
"1419","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","short radius","Yes","No","No"
"1420","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","short humerus","Yes","No","No"
"1421","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","radius hypoplasia","Yes","No","No"
"1422","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal skeleton physiology","Yes","No","No"
"1423","MGI:88452","HGNC:2200","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","increased diameter of femur","Yes","No","No"
"1424","MGI:88459","HGNC:2211","muscle phenotype","Muscle - Skeletal","Abnormality of the musculature","abnormal diaphragm morphology","No","Yes","Yes"
"1425","MGI:88467","HGNC:2197","craniofacial phenotype","Minor Salivary Gland","Abnormality of head or neck","thin neurocranium","Yes","Yes","Yes"
"1426","MGI:88467","HGNC:2197","craniofacial phenotype","Minor Salivary Gland","Abnormality of head or neck","thick neurocranium","Yes","Yes","Yes"
"1427","MGI:88467","HGNC:2197","craniofacial phenotype","Minor Salivary Gland","Abnormality of head or neck","abnormal neurocranium morphology","Yes","Yes","Yes"
"1428","MGI:88467","HGNC:2197","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","lung hemorrhage","Yes","Yes","Yes"
"1429","MGI:88467","HGNC:2197","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","lung hemorrhage","Yes","Yes","Yes"
"1430","MGI:88467","HGNC:2197","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","lung hemorrhage","Yes","Yes","Yes"
"1431","MGI:88467","HGNC:2197","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","lung hemorrhage","Yes","Yes","Yes"
"1432","MGI:88467","HGNC:2197","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","lung hemorrhage","Yes","Yes","Yes"
"1433","MGI:88467","HGNC:2197","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","decreased ventricle muscle contractility","Yes","Yes","Yes"
"1434","MGI:88467","HGNC:2197","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","decreased ventricle muscle contractility","Yes","Yes","Yes"
"1435","MGI:88467","HGNC:2197","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","decreased ventricle muscle contractility","Yes","Yes","Yes"
"1436","MGI:88467","HGNC:2197","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","decreased ventricle muscle contractility","Yes","Yes","Yes"
"1437","MGI:88467","HGNC:2197","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","decreased ventricle muscle contractility","Yes","Yes","Yes"
"1438","MGI:88467","HGNC:2197","immune system phenotype","Spleen","Abnormality of the immune system","lung inflammation","Yes","Yes","Yes"
"1439","MGI:88467","HGNC:2197","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","skin hyperplasia","Yes","Yes","Yes"
"1440","MGI:88467","HGNC:2197","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","skin hyperplasia","Yes","Yes","Yes"
"1441","MGI:88467","HGNC:2197","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","decreased skin tensile strength","Yes","Yes","Yes"
"1442","MGI:88467","HGNC:2197","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","decreased skin tensile strength","Yes","Yes","Yes"
"1443","MGI:88467","HGNC:2197","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","thick skin","Yes","Yes","Yes"
"1444","MGI:88467","HGNC:2197","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","thick skin","Yes","Yes","Yes"
"1445","MGI:88467","HGNC:2197","muscle phenotype","Muscle - Skeletal","Abnormality of the musculature","decreased ventricle muscle contractility","Yes","Yes","Yes"
"1446","MGI:88467","HGNC:2197","muscle phenotype","Muscle - Skeletal","Abnormality of the musculature","decreased tendon stiffness","Yes","Yes","Yes"
"1447","MGI:88467","HGNC:2197","respiratory system phenotype","Lung","Abnormality of the respiratory system","lung inflammation","Yes","Yes","Yes"
"1448","MGI:88467","HGNC:2197","respiratory system phenotype","Lung","Abnormality of the respiratory system","lung hemorrhage","Yes","Yes","Yes"
"1449","MGI:88467","HGNC:2197","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal neurocranium morphology","Yes","Yes","Yes"
"1450","MGI:88467","HGNC:2197","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","thin neurocranium","Yes","Yes","Yes"
"1451","MGI:88467","HGNC:2197","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","abnormal humerus morphology","Yes","Yes","Yes"
"1452","MGI:88467","HGNC:2197","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","short femur","Yes","Yes","Yes"
"1453","MGI:88467","HGNC:2197","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","decreased tendon stiffness","Yes","Yes","Yes"
"1454","MGI:88467","HGNC:2197","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","thick neurocranium","Yes","Yes","Yes"
"1455","MGI:88467","HGNC:2197","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","decreased diameter of femur","Yes","Yes","Yes"
